resto_id,resto_name,url,kota,rating,preferred,opening_id
307,roti srikaya bakpao achin tambora,https://food.grab.com/id/id/restaurant/roti-srikaya-bakpao-achin-tambora-delivery/6-CY31EEXHAJTGCN?,Jakarta,4.8,1,84.0
308,swikee purwodadi gloris mangga besar,https://food.grab.com/id/id/restaurant/swikee-purwodadi-gloris-mangga-besar-delivery/6-CZKVFA4UUFBTRE?,Jakarta,4.7,1,2.0
309,samcan goreng epenk sampoerna strategic square,https://food.grab.com/id/id/restaurant/samcan-goreng-epenk-sampoerna-strategic-square-delivery/6-C3NCTGD2JGDZG6?,Jakarta,4.7,1,2.0
310,kuetiauw sapi a ciap mangga besar,https://food.grab.com/id/id/restaurant/kuetiauw-sapi-a-ciap-mangga-besar-delivery/6-C2LHNVJHTGDACT?,Jakarta,4.8,1,85.0
311,mie ayam nasi goreng bakmi hakka 88 karang anyar,https://food.grab.com/id/id/restaurant/mie-ayam-nasi-goreng-bakmi-hakka-88-karang-anyar-delivery/6-CZL3VE4XLXTFGX?,Jakarta,4.5,1,49.0
312,wingheng hongkong dimsum %E6%B0%B8%E5%85%B4 tanjung duren,https://food.grab.com/id/id/restaurant/wingheng-hongkong-dimsum-%E6%B0%B8%E5%85%B4-tanjung-duren-delivery/6-C3BFRVNWNTXJJT?,Jakarta,4.7,1,32.0
313,gitu deh seafood karet tengsin,https://food.grab.com/id/id/restaurant/gitu-deh-seafood-karet-tengsin-delivery/6-C2LDKBMFMBM3EJ?,Jakarta,4.6,1,44.0
314,peanut garden frozen food kebon kacang,https://food.grab.com/id/id/restaurant/peanut-garden-frozen-food-kebon-kacang-delivery/6-C2UUHBNTLB33RA?,Jakarta,4.7,1,32.0
315,bakmi limatuju karet kuningan,https://food.grab.com/id/id/restaurant/bakmi-limatuju-karet-kuningan-delivery/6-CY5XHECBTAXDHE?,Jakarta,4.7,1,2.0
316,bakmi nasi tim sinar boentjit jembatan lima,https://food.grab.com/id/id/restaurant/bakmi-nasi-tim-sinar-boentjit-jembatan-lima-delivery/6-CZAWFCKYBB2FE6?,Jakarta,4.8,1,86.0
317,central restaurant %E4%B8%AD%E5%A4%AE%E6%A2%81%E5%AE%B6%E5%8E%A8 mangga besar,https://food.grab.com/id/id/restaurant/central-restaurant-%E4%B8%AD%E5%A4%AE%E6%A2%81%E5%AE%B6%E5%8E%A8-mangga-besar-delivery/AWhHhUVNLieWGVhx2ZWG?,Jakarta,4.8,1,2.0
318,rumah makan simpati 101 maphar,https://food.grab.com/id/id/restaurant/rumah-makan-simpati-101-maphar-delivery/6-CYUDGX5XEE6DFA?,Jakarta,4.7,1,87.0
319,kamseng restaurant mangga besar,https://food.grab.com/id/id/restaurant/kamseng-restaurant-mangga-besar-delivery/IDGFSTI00001ztd?,Jakarta,4.6,1,45.0
320,sui sen pasar baru,https://food.grab.com/id/id/restaurant/sui-sen-pasar-baru-delivery/IDGFSTI00002o8p?,Jakarta,4.6,1,2.0
321,lamian palace grand indonesia,https://food.grab.com/id/id/restaurant/lamian-palace-grand-indonesia-delivery/6-CYLHCUX3AJLWGT?,Jakarta,4.7,1,2.0
322,kuotie shantung 77 mangga besar,https://food.grab.com/id/id/restaurant/kuotie-shantung-77-mangga-besar-delivery/6-C2DDAU23AYAYTX?,Jakarta,4.8,1,88.0
323,henis mangga besar,https://food.grab.com/id/id/restaurant/henis-mangga-besar-delivery/IDGFSTI000033br?,Jakarta,4.8,1,2.0
324,rm doel hopeng lama pejagalan,https://food.grab.com/id/id/restaurant/rm-doel-hopeng-lama-pejagalan-delivery/6-CYLGVTNGTFXZDA?,Jakarta,4.8,1,9.0
325,nasi kuning xing xing krendang,https://food.grab.com/id/id/restaurant/nasi-kuning-xing-xing-krendang-delivery/6-C3AFV72FEY2GN6?,Jakarta,4.5,1,2.0
326,moy kong pasar baru,https://food.grab.com/id/id/restaurant/moy-kong-pasar-baru-delivery/6-CY63HB6UV3LWAA?,Jakarta,4.6,1,79.0
327,bakmie congsim medan pasar rame mangga besar,https://food.grab.com/id/id/restaurant/bakmie-congsim-medan-pasar-rame-mangga-besar-delivery/IDGFSTI00001y83?,Jakarta,4.7,1,89.0
328,rumah makan pa nam kramat,https://food.grab.com/id/id/restaurant/rumah-makan-pa-nam-kramat-delivery/6-C34ZPFTVTNE1NA?,Jakarta,5.0,1,2.0
329,nasi padang sederhana jaya duri selatan,https://food.grab.com/id/id/restaurant/nasi-padang-sederhana-jaya-duri-selatan-delivery/6-C322ATWYTZAJLJ?,Jakarta,4.7,1,73.0
330,sambal bakar indonesia grogol,https://food.grab.com/id/id/restaurant/sambal-bakar-indonesia-grogol-delivery/6-C3XZT23AVXDUNJ?,Jakarta,4.2,1,9.0
331,ketoprak telor kuliner budi kemuliaan gambir,https://food.grab.com/id/id/restaurant/ketoprak-telor-kuliner-budi-kemuliaan-gambir-delivery/6-C2XTCTDCUEWACA?,Jakarta,4.7,1,2.0
332,nasi uduk ayam tulang lunak waroeng pak eddy kebon sirih,https://food.grab.com/id/id/restaurant/nasi-uduk-ayam-tulang-lunak-waroeng-pak-eddy-kebon-sirih-delivery/6-C26VCFLXJVCEN6?,Jakarta,4.7,1,2.0
333,ayam gepuk pak gembus bsm kuliner,https://food.grab.com/id/id/restaurant/ayam-gepuk-pak-gembus-bsm-kuliner-delivery/IDGFSTI00001laq?,Jakarta,4.5,1,2.0
334,sei sapi wagyu sekotak sapi tanah abang petojo selatan,https://food.grab.com/id/id/restaurant/sei-sapi-wagyu-sekotak-sapi-tanah-abang-petojo-selatan-delivery/6-C3TCTZKHAGJFJN?,Jakarta,4.7,1,2.0
335,nasi padang mini jaya kebon sirih,https://food.grab.com/id/id/restaurant/nasi-padang-mini-jaya-kebon-sirih-delivery/6-C3LWTJCHACEXCT?,Jakarta,4.7,1,16.0
336,ayam geprek gold chick keagungan,https://food.grab.com/id/id/restaurant/ayam-geprek-gold-chick-keagungan-delivery/6-C3M3L4MVVYCTJX?,Jakarta,4.0,1,32.0
337,nasi padang sederhana minang gambir,https://food.grab.com/id/id/restaurant/nasi-padang-sederhana-minang-gambir-delivery/6-C3LBN6DYLE4AR6?,Jakarta,4.5,1,16.0
338,ayam bakar madu bu tuti grogol,https://food.grab.com/id/id/restaurant/ayam-bakar-madu-bu-tuti-grogol-delivery/6-C3VYRCNXKGNETX?,Jakarta,4.6,1,32.0
339,burger bros menteng,https://food.grab.com/id/id/restaurant/burger-bros-menteng-delivery/6-C3TJEXCUJ6C1BA?,Jakarta,4.8,1,34.0
340,nasi goreng seafood bos rt kebon sirih,https://food.grab.com/id/id/restaurant/nasi-goreng-seafood-bos-rt-kebon-sirih-delivery/6-C3UTLUMFAXN1RX?,Jakarta,4.3,1,32.0
341,bubur ayam h hadi kebon sirih,https://food.grab.com/id/id/restaurant/bubur-ayam-h-hadi-kebon-sirih-delivery/6-CZDJGEJKV3BHVA?,Jakarta,4.7,1,2.0
342,onde onde gurih dadakan petojo selatan,https://food.grab.com/id/id/restaurant/onde-onde-gurih-dadakan-petojo-selatan-delivery/6-C3CKG7NKNF4ELJ?,Jakarta,4.5,1,2.0
343,ayam geprek kambal kampung bali,https://food.grab.com/id/id/restaurant/ayam-geprek-kambal-kampung-bali-delivery/6-C3U1FFLWTAL2LN?,Jakarta,4.7,1,2.0
344,pondok sibungsu kh wahid hasyim,https://food.grab.com/id/id/restaurant/pondok-sibungsu-kh-wahid-hasyim-delivery/6-CY5WKEKGCEMGUE?,Jakarta,4.5,1,32.0
345,sisapi beefbowl menteng,https://food.grab.com/id/id/restaurant/sisapi-beefbowl-menteng-delivery/6-C26BTLCDBBBYEN?,Jakarta,4.6,1,2.0
346,ngedagging pasar baru,https://food.grab.com/id/id/restaurant/ngedagging-pasar-baru-delivery/6-C2LCGY2JA2UACX?,Jakarta,4.7,1,2.0
347,mie ayam teh is senen,https://food.grab.com/id/id/restaurant/mie-ayam-teh-is-senen-delivery/6-C26FJ232TY6EVA?,Jakarta,4.8,1,2.0
348,dcrepes sarinah,https://food.grab.com/id/id/restaurant/dcrepes-sarinah-delivery/6-C3CCAFWWPGLYLN?,Jakarta,4.8,1,3.0
349,roti bakar bandung edds robaba kebon sirih,https://food.grab.com/id/id/restaurant/roti-bakar-bandung-edds-robaba-kebon-sirih-delivery/6-C3CYCN6ALX2TJX?,Jakarta,,0,2.0
350,sederhana sabang kebon sirih,https://food.grab.com/id/id/restaurant/sederhana-sabang-kebon-sirih-delivery/6-C3TGEBBBPFVYL6?,Jakarta,4.4,1,2.0
351,pisang goreng madu pasti menteng,https://food.grab.com/id/id/restaurant/pisang-goreng-madu-pasti-menteng-delivery/6-C3NTWF6TJEUKVX?,Jakarta,4.7,1,2.0
352,nasi goreng kambing kebon sirih pasar nusantara sarinah,https://food.grab.com/id/id/restaurant/nasi-goreng-kambing-kebon-sirih-pasar-nusantara-sarinah-delivery/6-C3VJNX4XGKEXSE?,Jakarta,4.9,1,2.0
353,gamchi potato cheese bread thamrin,https://food.grab.com/id/id/restaurant/gamchi-potato-cheese-bread-thamrin-delivery/6-C4B1VVBXN3T3LJ?,Jakarta,4.7,1,2.0
354,bittersweet by najla kebon kelapa,https://food.grab.com/id/id/restaurant/bittersweet-by-najla-kebon-kelapa-delivery/6-C3CEN7JBSBTFJT?,Jakarta,4.9,1,6.0
355,mango jelly milk thamrin 10 kebon sirih,https://food.grab.com/id/id/restaurant/mango-jelly-milk-thamrin-10-kebon-sirih-delivery/6-C34ENADXBELYSA?,Jakarta,4.7,1,90.0
356,martabak pecenongan 78 pecenongan,https://food.grab.com/id/id/restaurant/martabak-pecenongan-78-pecenongan-delivery/6-CZDHMCD3LRKZWA?,Jakarta,4.8,1,29.0
357,siomay enaaak by riva tanah sereal,https://food.grab.com/id/id/restaurant/siomay-enaaak-by-riva-tanah-sereal-delivery/6-C3WEANUKJY6DTE?,Jakarta,4.8,1,2.0
358,nasi timbel gurame bakar putri ayu petojo selatan,https://food.grab.com/id/id/restaurant/nasi-timbel-gurame-bakar-putri-ayu-petojo-selatan-delivery/6-C2BUN3LYVE22VT?,Jakarta,4.4,1,23.0
359,sate padang sawah besar,https://food.grab.com/id/id/restaurant/sate-padang-sawah-besar-delivery/6-C3AHLTLTRN61TE?,Jakarta,4.4,1,91.0
360,nasi bakar nabox tanah abang,https://food.grab.com/id/id/restaurant/nasi-bakar-nabox-tanah-abang-delivery/6-C34ULVCBDBLJVA?,Jakarta,4.7,1,2.0
361,filosofi kopi sarinah,https://food.grab.com/id/id/restaurant/filosofi-kopi-sarinah-delivery/6-C34FGB3BPA5TFE?,Jakarta,4.6,1,39.0
362,mr ollie sarinah,https://food.grab.com/id/id/restaurant/mr-ollie-sarinah-delivery/6-C32XL7UTHFDFAJ?,Jakarta,4.9,1,2.0
363,bruule sarinah,https://food.grab.com/id/id/restaurant/bruule-sarinah-delivery/6-C3XFTBMGMEAWT6?,Jakarta,4.9,1,15.0
364,d cost petojo gambir,https://food.grab.com/id/id/restaurant/d-cost-petojo-gambir-delivery/6-C3BVSACYGT4FGN?,Jakarta,4.7,1,15.0
365,geprek bensu tanah abang,https://food.grab.com/id/id/restaurant/geprek-bensu-tanah-abang-delivery/IDGFSTI00002yg4?,Jakarta,4.5,1,2.0
366,martabak pizza orins gondangdia,https://food.grab.com/id/id/restaurant/martabak-pizza-orins-gondangdia-delivery/IDGFSTI000036eo?,Jakarta,4.8,1,9.0
367,endoq telur gulung cilok pedas petojo selatan,https://food.grab.com/id/id/restaurant/endoq-telur-gulung-cilok-pedas-petojo-selatan-delivery/6-C3DHC3VHGXEACN?,Jakarta,4.5,1,2.0
368,salad hut menteng,https://food.grab.com/id/id/restaurant/salad-hut-menteng-delivery/6-C35JUBTWWA2KJN?,Jakarta,4.8,1,2.0
369,sari sari jajan pasar gedung sarinah,https://food.grab.com/id/id/restaurant/sari-sari-jajan-pasar-gedung-sarinah-delivery/6-C3VYR2VXVB3CN6?,Jakarta,4.8,1,2.0
370,soto tangkar daging asap babe tito menteng,https://food.grab.com/id/id/restaurant/soto-tangkar-daging-asap-babe-tito-menteng-delivery/6-C36TC7N1V3WVJ2?,Jakarta,4.7,1,2.0
371,nasi ayam ori menteng,https://food.grab.com/id/id/restaurant/nasi-ayam-ori-menteng-delivery/6-C4BGR3BURB2VDA?,Jakarta,4.6,1,9.0
372,maranello by spoonify petojo utara,https://food.grab.com/id/id/restaurant/maranello-by-spoonify-petojo-utara-delivery/6-C3NBGXWDVNCDBE?,Jakarta,4.8,1,92.0
373,tomoro coffee sabang,https://food.grab.com/id/id/restaurant/tomoro-coffee-sabang-delivery/6-C3U3GLKBFAAVBA?,Jakarta,4.9,1,2.0
374,ketoprak telor bu aisyah kebon sirih,https://food.grab.com/id/id/restaurant/ketoprak-telor-bu-aisyah-kebon-sirih-delivery/6-C4BZWCD1VUVGC2?,Jakarta,4.7,1,2.0
375,nyambel rampai geh tanjung duren,https://food.grab.com/id/id/restaurant/nyambel-rampai-geh-tanjung-duren-delivery/6-C3LBPGAKUBTJDE?,Jakarta,4.7,1,9.0
376,grainsly tj duren,https://food.grab.com/id/id/restaurant/grainsly-tj-duren-delivery/6-C3A3A8JFJ4K3EN?,Jakarta,4.7,1,2.0
377,seblak smaput palmerah,https://food.grab.com/id/id/restaurant/seblak-smaput-palmerah-delivery/6-C3DXGVCCACD1JA?,Jakarta,4.6,1,53.0
378,lekker story petamburan,https://food.grab.com/id/id/restaurant/lekker-story-petamburan-delivery/6-C3WHARM3DFWBRN?,Jakarta,4.8,1,93.0
379,samalam rayya gambir,https://food.grab.com/id/id/restaurant/samalam-rayya-gambir-delivery/6-C3KBLPNVMACKEN?,Jakarta,4.5,1,2.0
380,fingers butter rice petojo,https://food.grab.com/id/id/restaurant/fingers-butter-rice-petojo-delivery/6-C3AHL72YG3MANT?,Jakarta,4.9,1,2.0
381,nasi bakar nusantara palmerah,https://food.grab.com/id/id/restaurant/nasi-bakar-nusantara-palmerah-delivery/6-C3KHTE5WGVEJC6?,Jakarta,4.8,1,9.0
382,gado gado boplo pasar nusantara sarinah,https://food.grab.com/id/id/restaurant/gado-gado-boplo-pasar-nusantara-sarinah-delivery/6-C3VJNX4XJPBCWE?,Jakarta,4.7,1,2.0
383,es teler 77 sarinah,https://food.grab.com/id/id/restaurant/es-teler-77-sarinah-delivery/6-C32KV36ZCJ2JTX?,Jakarta,4.7,1,2.0
384,donbobo menteng,https://food.grab.com/id/id/restaurant/donbobo-menteng-delivery/6-C3L3VVLAVK4GHE?,Jakarta,4.7,1,2.0
385,ayam bakar wong tegal tanjung duren selatan,https://food.grab.com/id/id/restaurant/ayam-bakar-wong-tegal-tanjung-duren-selatan-delivery/6-C3BFJTMWRAUZHA?,Jakarta,4.6,1,63.0
386,nasi padang cinto bundo petamburan,https://food.grab.com/id/id/restaurant/nasi-padang-cinto-bundo-petamburan-delivery/6-C4ABTXKTFA42JA?,Jakarta,4.9,1,19.0
387,pop wine wahid hasyim,https://food.grab.com/id/id/restaurant/pop-wine-wahid-hasyim-delivery/6-C3KARXXDRB6BAE?,Jakarta,4.7,1,9.0
388,nasi jagal gondangdia kebon sirih,https://food.grab.com/id/id/restaurant/nasi-jagal-gondangdia-kebon-sirih-delivery/6-C2BHJB2CNT5CSA?,Jakarta,4.7,1,2.0
389,ayam goreng bakar aulia senen,https://food.grab.com/id/id/restaurant/ayam-goreng-bakar-aulia-senen-delivery/6-C2XFE74CVPW3PE?,Jakarta,4.8,1,94.0
390,kopi konnichiwa tanah abang,https://food.grab.com/id/id/restaurant/kopi-konnichiwa-tanah-abang-delivery/6-C34GENJ3GJEUE6?,Jakarta,4.8,1,2.0
391,martabakku pecenongan,https://food.grab.com/id/id/restaurant/martabakku-pecenongan-delivery/IDGFSTI00001od7?,Jakarta,4.8,1,95.0
392,five monkeys burgers sarinah,https://food.grab.com/id/id/restaurant/five-monkeys-burgers-sarinah-delivery/6-C34HG6KDEZLTVT?,Jakarta,4.7,1,15.0
393,mcdonald s thamrin jaya,https://food.grab.com/id/id/restaurant/mcdonald-s-thamrin-jaya-delivery/6-C4BGN76ZTUCJJ2?,Jakarta,4.5,1,32.0
394,rm sinar surya masakan padang group cideng,https://food.grab.com/id/id/restaurant/rm-sinar-surya-masakan-padang-group-cideng-delivery/6-C2WZLB4HFEK1CN?,Jakarta,4.4,1,2.0
395,burger king cideng jakarta,https://food.grab.com/id/id/restaurant/burger-king-cideng-jakarta-delivery/6-CYN3PFCFR4M2TN?,Jakarta,4.5,1,32.0
396,ayam gepuk pak gembus petojo catering,https://food.grab.com/id/id/restaurant/ayam-gepuk-pak-gembus-petojo-catering-delivery/6-C4DCEUXTTKCZL2?,Jakarta,,1,2.0
397,nasi bakar oseng mercon angry kebon kacang,https://food.grab.com/id/id/restaurant/nasi-bakar-oseng-mercon-angry-kebon-kacang-delivery/6-C2VFEUXWJ7KWAA?,Jakarta,4.7,1,2.0
398,popeyes skyline,https://food.grab.com/id/id/restaurant/popeyes-skyline-delivery/6-C32KCBBWV3BDTT?,Jakarta,,0,2.0
399,hokben menteng huis,https://food.grab.com/id/id/restaurant/hokben-menteng-huis-delivery/6-CY4XJATHL6KBNA?,Jakarta,4.8,1,2.0
400,ayam kalasan mas boy tanah abang,https://food.grab.com/id/id/restaurant/ayam-kalasan-mas-boy-tanah-abang-delivery/6-C3TWA3TKCCEBJE?,Jakarta,4.4,1,2.0
401,sushi yay cikini,https://food.grab.com/id/id/restaurant/sushi-yay-cikini-delivery/6-C2V3DEMHGTTDNE?,Jakarta,4.8,1,44.0
402,kfc harco pasar baru,https://food.grab.com/id/id/restaurant/kfc-harco-pasar-baru-delivery/IDGFSTI00000cb8?,Jakarta,4.7,1,2.0
403,moon chicken by hangry harmoni,https://food.grab.com/id/id/restaurant/moon-chicken-by-hangry-harmoni-delivery/6-CZE1RLEXATDCJ6?,Jakarta,4.8,1,96.0
404,jatinangor house kebon melati,https://food.grab.com/id/id/restaurant/jatinangor-house-kebon-melati-delivery/6-C3N3RX4ZCJCUVA?,Jakarta,4.6,1,2.0
405,banzai menteng,https://food.grab.com/id/id/restaurant/banzai-menteng-delivery/6-C3TUJUXGTGLTCX?,Jakarta,4.7,1,34.0
406,wingstop grand indonesia,https://food.grab.com/id/id/restaurant/wingstop-grand-indonesia-delivery/6-CYTWMA5ARNDVCN?,Jakarta,4.7,1,9.0
407,rm kartini jaya kartini,https://food.grab.com/id/id/restaurant/rm-kartini-jaya-kartini-delivery/6-C2K3VUW1WACZMA?,Jakarta,4.5,1,44.0
408,siomay batagor bandung setiyoroso gambir,https://food.grab.com/id/id/restaurant/siomay-batagor-bandung-setiyoroso-gambir-delivery/6-C2U2NY2JFAUGHE?,Jakarta,4.3,1,2.0
409,ayam pusaka abadi petojo selatan,https://food.grab.com/id/id/restaurant/ayam-pusaka-abadi-petojo-selatan-delivery/6-CZEATCDDWETFDE?,Jakarta,4.7,1,2.0
410,ayam goreng kalasan mama dani duta merlin harmoni petojo utara,https://food.grab.com/id/id/restaurant/ayam-goreng-kalasan-mama-dani-duta-merlin-harmoni-petojo-utara-delivery/6-C32KVYC3AJD2G2?,Jakarta,4.8,1,2.0
411,bebek kaleyo menteng,https://food.grab.com/id/id/restaurant/bebek-kaleyo-menteng-delivery/6-CY3WRVJCFCC1ME?,Jakarta,4.8,1,8.0
412,kfc box thamrin city,https://food.grab.com/id/id/restaurant/kfc-box-thamrin-city-delivery/IDGFSTI00003h50?,Jakarta,4.6,1,77.0
413,cireng rujak crispy petamburan,https://food.grab.com/id/id/restaurant/cireng-rujak-crispy-petamburan-delivery/6-C2WCNEJULBJBV6?,Jakarta,4.8,1,2.0
414,burger bros cempaka putih,https://food.grab.com/id/id/restaurant/burger-bros-cempaka-putih-delivery/6-C3TJE2EZGBEBME?,Jakarta,4.8,1,36.0
415,burger bangor gondangdia,https://food.grab.com/id/id/restaurant/burger-bangor-gondangdia-delivery/6-C2VBRNACNJ6AAE?,Jakarta,4.6,1,2.0
416,geprek bensu tanah abang,https://food.grab.com/id/id/restaurant/geprek-bensu-tanah-abang-delivery/IDGFSTI00002yg4?,Jakarta,4.5,1,2.0
417,rm padang sederhana minang gambir,https://food.grab.com/id/id/restaurant/rm-padang-sederhana-minang-gambir-delivery/6-C2WFEPEBEJ4WFE?,Jakarta,4.4,1,16.0
418,d cost petojo gambir,https://food.grab.com/id/id/restaurant/d-cost-petojo-gambir-delivery/6-C3BVSACYGT4FGN?,Jakarta,4.7,1,2.0
419,fastfit cikini,https://food.grab.com/id/id/restaurant/fastfit-cikini-delivery/6-C2BXE7EZE7NVME?,Jakarta,4.5,1,2.0
420,samji chicken by peome kebon sirih,https://food.grab.com/id/id/restaurant/samji-chicken-by-peome-kebon-sirih-delivery/6-C3JGC8CUTUKVLT?,Jakarta,4.9,1,2.0
421,rm padang karya sinar bundo kampung bali,https://food.grab.com/id/id/restaurant/rm-padang-karya-sinar-bundo-kampung-bali-delivery/6-C2XDGEWZLBNHRJ?,Jakarta,4.6,1,2.0
422,bento yay cikini,https://food.grab.com/id/id/restaurant/bento-yay-cikini-delivery/6-C2V3EE2ZFAWFRA?,Jakarta,4.8,1,2.0
423,makaroni ngehe makaroni ngehe express st tanah abang,https://food.grab.com/id/id/restaurant/makaroni-ngehe-makaroni-ngehe-express-st-tanah-abang-delivery/6-C3U3GUXHWBU2G6?,Jakarta,4.7,1,2.0
424,cfc stasiun tanah abang,https://food.grab.com/id/id/restaurant/cfc-stasiun-tanah-abang-delivery/6-CY5KAPXUFABEEE?,Jakarta,4.6,1,2.0
425,nasi gudeg yogya ibu laminten kebon sirih,https://food.grab.com/id/id/restaurant/nasi-gudeg-yogya-ibu-laminten-kebon-sirih-delivery/6-C3ECT6JUTXXJVJ?,Jakarta,,0,2.0
426,kebulin kota bambu selatan,https://food.grab.com/id/id/restaurant/kebulin-kota-bambu-selatan-delivery/6-C32YFGA1DBDER6?,Jakarta,4.7,1,2.0
427,xxi cafe djakarta teater,https://food.grab.com/id/id/restaurant/xxi-cafe-djakarta-teater-delivery/6-CZMKTCM3PGB2AA?,Jakarta,4.8,1,2.0
428,gado gado boplo pasar nusantara sarinah,https://food.grab.com/id/id/restaurant/gado-gado-boplo-pasar-nusantara-sarinah-delivery/6-C3VJNX4XJPBCWE?,Jakarta,4.7,1,2.0
429,mac macs eden kitchens office park thamrin city,https://food.grab.com/id/id/restaurant/mac-macs-eden-kitchens-office-park-thamrin-city-delivery/6-C3W3LY2KLUEGNE?,Jakarta,4.8,1,2.0
430,al nawab restaurant kebon kacang,https://food.grab.com/id/id/restaurant/al-nawab-restaurant-kebon-kacang-delivery/6-C3VZJ3KYJFVHNJ?,Jakarta,4.2,1,87.0
431,cimol 8dlapan tomang,https://food.grab.com/id/id/restaurant/cimol-8dlapan-tomang-delivery/6-C3LEVTJHRU4VTT?,Jakarta,4.3,1,2.0
432,five monkeys burgers sarinah,https://food.grab.com/id/id/restaurant/five-monkeys-burgers-sarinah-delivery/6-C34HG6KDEZLTVT?,Jakarta,4.7,1,2.0
433,yumpotle gambir,https://food.grab.com/id/id/restaurant/yumpotle-gambir-delivery/6-C34JA8NDAA6FEX?,Jakarta,4.4,1,2.0
434,hot stuff menteng,https://food.grab.com/id/id/restaurant/hot-stuff-menteng-delivery/6-C2KATXKTKEXFVA?,Jakarta,4.7,1,95.0
435,roti o st gambir 4,https://food.grab.com/id/id/restaurant/roti-o-st-gambir-4-delivery/6-C333JFWJGJJTNA?,Jakarta,5.0,1,2.0
436,rawon premium by salina kitchen thamrin,https://food.grab.com/id/id/restaurant/rawon-premium-by-salina-kitchen-thamrin-delivery/6-C3U2WBXZG8DUA6?,Jakarta,4.7,1,2.0
437,beard papa s st gambir,https://food.grab.com/id/id/restaurant/beard-papa-s-st-gambir-delivery/6-C36ZGT5TPEVFLJ?,Jakarta,4.7,1,2.0
438,kedai ross kramat,https://food.grab.com/id/id/restaurant/kedai-ross-kramat-delivery/6-C3WKNRM1UAXCLN?,Jakarta,5.0,1,97.0
439,gado gado ketoprak petojo selatan,https://food.grab.com/id/id/restaurant/gado-gado-ketoprak-petojo-selatan-delivery/6-C3AYLAJHRY3ZE6?,Jakarta,4.6,1,2.0
440,sushi tei grand indonesia,https://food.grab.com/id/id/restaurant/sushi-tei-grand-indonesia-delivery/6-C26XUB5CJ6UCNT?,Jakarta,4.8,1,2.0
441,beef mafia cikini,https://food.grab.com/id/id/restaurant/beef-mafia-cikini-delivery/6-C2V3EGB1LNLFTT?,Jakarta,4.7,1,2.0
442,d besto chicken burger kartini,https://food.grab.com/id/id/restaurant/d-besto-chicken-burger-kartini-delivery/6-C2KWNNCYTZATLT?,Jakarta,4.7,1,32.0
443,hisana fried chicken kramat,https://food.grab.com/id/id/restaurant/hisana-fried-chicken-kramat-delivery/6-C3BEE22CR6A3SE?,Jakarta,4.7,1,2.0
444,nasi ikan katsu selayar petojo utara,https://food.grab.com/id/id/restaurant/nasi-ikan-katsu-selayar-petojo-utara-delivery/6-C2LYJFD3C64CCE?,Jakarta,4.8,1,2.0
445,bowls two go thamrin,https://food.grab.com/id/id/restaurant/bowls-two-go-thamrin-delivery/6-C3UFEGAZAXMZJA?,Jakarta,4.8,1,2.0
446,salmon fit sudirman,https://food.grab.com/id/id/restaurant/salmon-fit-sudirman-delivery/6-C36EKGLYHB42DA?,Jakarta,4.0,1,2.0
447,kebab devira turki krukut,https://food.grab.com/id/id/restaurant/kebab-devira-turki-krukut-delivery/6-C3CXEXJCLPLVVE?,Jakarta,4.4,1,32.0
448,deuseyo korean bbq jjigae pasar baru,https://food.grab.com/id/id/restaurant/deuseyo-korean-bbq-jjigae-pasar-baru-delivery/6-C2WUGUJHEE21CA?,Jakarta,5.0,1,2.0
449,ayam goreng suharti gondangdia,https://food.grab.com/id/id/restaurant/ayam-goreng-suharti-gondangdia-delivery/IDGFSTI00002h1x?,Jakarta,4.8,1,2.0
450,burger byurger coffee menteng,https://food.grab.com/id/id/restaurant/burger-byurger-coffee-menteng-delivery/6-C2WGRA4ERU6XA2?,Jakarta,4.8,1,39.0
451,jagoan ayam geprek vgm gunung sahari utara,https://food.grab.com/id/id/restaurant/jagoan-ayam-geprek-vgm-gunung-sahari-utara-delivery/6-C2N1EJJJGTVAVX?,Jakarta,4.0,1,98.0
452,ayam geprek fragrant chicken johar baru,https://food.grab.com/id/id/restaurant/ayam-geprek-fragrant-chicken-johar-baru-delivery/6-C2NXAX2HR35ZUA?,Jakarta,4.2,1,32.0
453,nasi bebek kharisma ibu inayah kebon sirih,https://food.grab.com/id/id/restaurant/nasi-bebek-kharisma-ibu-inayah-kebon-sirih-delivery/6-C3BWJXMTCY2HRN?,Jakarta,4.5,1,2.0
454,pondok teduh cikini,https://food.grab.com/id/id/restaurant/pondok-teduh-cikini-delivery/6-C32ZGRCHA7U2WA?,Jakarta,5.0,1,32.0
455,taco to go kenari,https://food.grab.com/id/id/restaurant/taco-to-go-kenari-delivery/6-C3A1EK4XABTBJ2?,Jakarta,4.6,1,99.0
456,pempek dosis thamrin 10 kebon sirih,https://food.grab.com/id/id/restaurant/pempek-dosis-thamrin-10-kebon-sirih-delivery/6-C4DWEFXXLGEELX?,Jakarta,5.0,1,2.0
457,martabak bang bhucek grogol,https://food.grab.com/id/id/restaurant/martabak-bang-bhucek-grogol-delivery/6-C26XG3B3NN23GT?,Jakarta,4.4,1,100.0
458,martabak pecenongan 78 kwitang kembang raya,https://food.grab.com/id/id/restaurant/martabak-pecenongan-78-kwitang-kembang-raya-delivery/6-CZDYNRMVVB5DAX?,Jakarta,4.8,1,8.0
459,martabak bangka komeng kebon sirih,https://food.grab.com/id/id/restaurant/martabak-bangka-komeng-kebon-sirih-delivery/6-CZCVUEVGMEN1RT?,Jakarta,4.6,1,101.0
